PID,B(Lat),L(Long),H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
502,0,0,10.449,-766.391,-265.901,0,0,0,0
503,0,0,10.45,-766.409,-265.685,0,0,0,0
504,0,0,10.449,-766.426,-265.44,0,0,0,0
505,0,0,10.443,-766.443,-265.172,0,0,0,0
506,0,0,10.441,-766.452,-264.955,0,0,0,0
507,0,0,10.433,-766.47,-264.71,0,0,0,0
508,0,0,10.428,-766.491,-264.436,0,0,0,0
509,0,0,10.435,-766.49,-264.197,0,0,0,0
510,0,0,10.455,-766.511,-263.95,0,0,0,0
511,0,0,10.455,-766.512,-263.702,0,0,0,0
512,0,0,10.446,-766.518,-263.442,0,0,0,0
513,0,0,10.447,-766.518,-263.165,0,0,0,0
514,0,0,10.443,-766.542,-262.906,0,0,0,0
515,0,0,10.441,-766.543,-262.715,0,0,0,0
516,0,0,10.436,-766.547,-262.449,0,0,0,0
517,0,0,10.444,-766.539,-262.25,0,0,0,0
518,0,0,10.445,-766.592,-260.33,0,0,0,0
519,0,0,10.448,-766.599,-260.069,0,0,0,0
520,0,0,10.452,-766.606,-259.829,0,0,0,0
521,0,0,10.455,-766.614,-259.578,0,0,0,0
522,0,0,10.452,-766.62,-259.363,0,0,0,0
523,0,0,10.442,-766.625,-259.111,0,0,0,0
524,0,0,10.443,-766.619,-258.875,0,0,0,0
525,0,0,10.451,-766.621,-258.618,0,0,0,0
526,0,0,10.457,-766.631,-258.433,0,0,0,0
527,0,0,10.445,-766.637,-258.181,0,0,0,0
528,0,0,10.446,-766.64,-257.988,0,0,0,0
529,0,0,10.442,-766.649,-257.737,0,0,0,0
530,0,0,10.442,-766.649,-257.495,0,0,0,0
531,0,0,10.438,-766.662,-257.273,0,0,0,0
532,0,0,10.437,-766.673,-257.02,0,0,0,0
533,0,0,10.443,-766.67,-256.808,0,0,0,0
534,0,0,10.44,-766.672,-256.573,0,0,0,0
535,0,0,10.443,-766.681,-256.284,0,0,0,0
536,0,0,10.448,-766.684,-256.077,0,0,0,0
537,0,0,10.459,-766.693,-255.849,0,0,0,0
538,0,0,10.453,-766.691,-255.621,0,0,0,0
539,0,0,10.447,-766.69,-255.435,0,0,0,0
540,0,0,10.439,-766.698,-255.161,0,0,0,0
541,0,0,10.435,-766.711,-254.93,0,0,0,0
542,0,0,10.436,-766.71,-254.73,0,0,0,0
543,0,0,10.441,-766.708,-254.5,0,0,0,0
544,0,0,10.439,-766.715,-254.293,0,0,0,0
545,0,0,10.433,-766.719,-254.043,0,0,0,0
546,0,0,10.433,-766.729,-253.848,0,0,0,0
547,0,0,10.44,-766.746,-253.58,0,0,0,0
548,0,0,10.435,-766.746,-253.357,0,0,0,0
549,0,0,10.435,-766.751,-253.113,0,0,0,0
550,0,0,10.434,-766.746,-252.877,0,0,0,0
551,0,0,10.437,-766.745,-252.649,0,0,0,0
552,0,0,10.439,-766.751,-252.458,0,0,0,0
553,0,0,10.44,-766.755,-252.202,0,0,0,0
554,0,0,10.438,-766.764,-251.962,0,0,0,0
555,0,0,10.427,-766.778,-251.746,0,0,0,0
556,0,0,10.426,-766.782,-251.528,0,0,0,0
557,0,0,10.429,-766.788,-251.304,0,0,0,0
558,0,0,10.423,-766.789,-251.067,0,0,0,0
559,0,0,10.424,-766.788,-250.875,0,0,0,0
560,0,0,10.433,-766.791,-250.643,0,0,0,0
561,0,0,10.44,-766.791,-250.429,0,0,0,0
562,0,0,10.445,-766.802,-250.192,0,0,0,0
563,0,0,10.438,-766.806,-249.994,0,0,0,0
564,0,0,10.442,-766.81,-249.746,0,0,0,0
565,0,0,10.452,-766.813,-249.514,0,0,0,0
566,0,0,10.438,-766.813,-249.313,0,0,0,0
567,0,0,10.428,-766.821,-249.072,0,0,0,0
568,0,0,10.43,-766.827,-248.869,0,0,0,0
569,0,0,10.438,-766.834,-248.667,0,0,0,0
570,0,0,10.442,-766.843,-248.435,0,0,0,0
571,0,0,10.454,-766.843,-248.191,0,0,0,0
572,0,0,10.457,-766.841,-248.031,0,0,0,0
573,0,0,10.451,-766.835,-247.763,0,0,0,0
574,0,0,10.439,-766.842,-247.541,0,0,0,0
575,0,0,10.446,-766.846,-247.348,0,0,0,0
576,0,0,10.449,-766.846,-247.133,0,0,0,0
577,0,0,10.459,-766.849,-246.896,0,0,0,0
578,0,0,10.458,-766.847,-246.671,0,0,0,0
579,0,0,10.457,-766.865,-246.457,0,0,0,0
580,0,0,10.457,-766.861,-246.252,0,0,0,0
581,0,0,10.454,-766.866,-246.043,0,0,0,0
582,0,0,10.457,-766.868,-245.822,0,0,0,0
583,0,0,10.454,-766.865,-245.606,0,0,0,0
584,0,0,10.443,-766.86,-245.385,0,0,0,0
585,0,0,10.437,-766.853,-245.208,0,0,0,0
586,0,0,10.442,-766.848,-244.981,0,0,0,0
587,0,0,10.453,-766.848,-244.77,0,0,0,0
588,0,0,10.456,-766.851,-244.548,0,0,0,0
589,0,0,10.447,-766.853,-244.336,0,0,0,0
590,0,0,10.446,-766.86,-244.128,0,0,0,0
591,0,0,10.45,-766.859,-243.91,0,0,0,0
592,0,0,10.451,-766.865,-243.674,0,0,0,0
593,0,0,10.443,-766.867,-243.439,0,0,0,0
594,0,0,10.442,-766.862,-243.288,0,0,0,0
595,0,0,10.451,-766.859,-243.066,0,0,0,0
596,0,0,10.453,-766.863,-242.862,0,0,0,0
597,0,0,10.453,-766.868,-242.645,0,0,0,0
598,0,0,10.451,-766.869,-242.432,0,0,0,0
599,0,0,10.453,-766.868,-242.237,0,0,0,0
600,0,0,10.452,-766.862,-242.021,0,0,0,0
601,0,0,10.447,-766.86,-241.828,0,0,0,0
602,0,0,10.451,-766.866,-241.612,0,0,0,0
603,0,0,10.446,-766.866,-241.408,0,0,0,0
604,0,0,10.439,-766.869,-241.227,0,0,0,0
605,0,0,10.44,-766.866,-240.96,0,0,0,0
606,0,0,10.446,-766.861,-240.792,0,0,0,0
607,0,0,10.453,-766.869,-240.587,0,0,0,0
608,0,0,10.453,-766.879,-240.381,0,0,0,0
609,0,0,10.454,-766.877,-240.183,0,0,0,0
610,0,0,10.455,-766.879,-239.976,0,0,0,0
611,0,0,10.456,-766.884,-239.77,0,0,0,0
612,0,0,10.449,-766.88,-239.542,0,0,0,0
613,0,0,10.455,-766.876,-239.342,0,0,0,0
614,0,0,10.453,-766.875,-239.144,0,0,0,0
615,0,0,10.451,-766.875,-238.939,0,0,0,0
616,0,0,10.457,-766.887,-238.734,0,0,0,0
617,0,0,10.465,-766.888,-238.542,0,0,0,0
618,0,0,10.462,-766.893,-238.356,0,0,0,0
619,0,0,10.459,-766.894,-238.176,0,0,0,0
620,0,0,10.457,-766.895,-237.942,0,0,0,0
621,0,0,10.454,-766.893,-237.729,0,0,0,0
622,0,0,10.453,-766.898,-237.486,0,0,0,0
623,0,0,10.447,-766.891,-237.316,0,0,0,0
624,0,0,10.452,-766.891,-237.131,0,0,0,0
625,0,0,10.455,-766.898,-236.932,0,0,0,0
626,0,0,10.457,-766.902,-236.745,0,0,0,0
627,0,0,10.452,-766.907,-236.533,0,0,0,0
628,0,0,10.463,-766.91,-236.369,0,0,0,0
629,0,0,10.463,-766.91,-236.173,0,0,0,0
630,0,0,10.455,-766.916,-235.909,0,0,0,0
631,0,0,10.464,-766.918,-235.748,0,0,0,0
632,0,0,10.462,-766.923,-235.543,0,0,0,0
633,0,0,10.457,-766.918,-235.369,0,0,0,0
634,0,0,10.453,-766.919,-235.181,0,0,0,0
635,0,0,10.448,-766.921,-234.952,0,0,0,0
636,0,0,10.449,-766.93,-234.765,0,0,0,0
637,0,0,10.448,-766.929,-234.577,0,0,0,0
638,0,0,10.459,-766.935,-234.364,0,0,0,0
639,0,0,10.463,-766.951,-234.151,0,0,0,0
640,0,0,10.451,-766.953,-233.986,0,0,0,0
641,0,0,10.458,-766.957,-233.818,0,0,0,0
642,0,0,10.464,-766.968,-233.632,0,0,0,0
643,0,0,10.464,-766.971,-233.45,0,0,0,0
644,0,0,10.458,-766.982,-233.216,0,0,0,0
645,0,0,10.455,-766.994,-233.027,0,0,0,0
646,0,0,10.449,-767.0,-232.834,0,0,0,0
647,0,0,10.453,-767.003,-232.636,0,0,0,0
648,0,0,10.457,-767.012,-232.44,0,0,0,0
649,0,0,10.46,-767.021,-232.216,0,0,0,0
650,0,0,10.459,-767.031,-232.042,0,0,0,0
651,0,0,10.459,-767.034,-231.842,0,0,0,0
652,0,0,10.457,-767.038,-231.661,0,0,0,0
653,0,0,10.46,-767.048,-231.47,0,0,0,0
654,0,0,10.463,-767.056,-231.275,0,0,0,0
655,0,0,10.457,-767.056,-231.046,0,0,0,0
656,0,0,10.457,-767.06,-230.852,0,0,0,0
657,0,0,10.467,-767.069,-230.621,0,0,0,0
658,0,0,10.466,-767.08,-230.349,0,0,0,0
659,0,0,10.461,-767.076,-230.153,0,0,0,0
660,0,0,10.454,-767.083,-229.908,0,0,0,0
661,0,0,10.455,-767.09,-229.697,0,0,0,0
662,0,0,10.453,-767.098,-229.454,0,0,0,0
663,0,0,10.449,-767.105,-229.253,0,0,0,0
664,0,0,10.458,-767.112,-229.033,0,0,0,0
665,0,0,10.461,-767.124,-228.766,0,0,0,0
666,0,0,10.459,-767.131,-228.564,0,0,0,0
667,0,0,10.455,-767.134,-228.363,0,0,0,0
668,0,0,10.459,-767.146,-228.143,0,0,0,0
669,0,0,10.451,-767.157,-227.92,0,0,0,0
670,0,0,10.452,-767.17,-227.673,0,0,0,0
671,0,0,10.455,-767.18,-227.48,0,0,0,0
672,0,0,10.456,-767.191,-227.219,0,0,0,0
673,0,0,10.458,-767.192,-226.982,0,0,0,0
674,0,0,10.465,-767.211,-226.775,0,0,0,0
675,0,0,10.461,-767.216,-226.559,0,0,0,0
676,0,0,10.463,-767.228,-226.295,0,0,0,0
677,0,0,10.458,-767.237,-226.128,0,0,0,0
678,0,0,10.464,-767.241,-225.899,0,0,0,0
679,0,0,10.463,-767.252,-225.66,0,0,0,0
680,0,0,10.468,-767.257,-225.456,0,0,0,0
681,0,0,10.47,-767.27,-225.27,0,0,0,0
682,0,0,10.465,-767.276,-225.007,0,0,0,0
683,0,0,10.462,-767.283,-224.802,0,0,0,0
684,0,0,10.463,-767.29,-224.58,0,0,0,0
685,0,0,10.463,-767.309,-224.337,0,0,0,0
686,0,0,10.468,-767.314,-224.15,0,0,0,0
687,0,0,10.475,-767.33,-223.942,0,0,0,0
688,0,0,10.474,-767.337,-223.771,0,0,0,0
689,0,0,10.477,-767.346,-223.542,0,0,0,0
690,0,0,10.473,-767.358,-223.309,0,0,0,0
691,0,0,10.471,-767.369,-223.079,0,0,0,0
692,0,0,10.476,-767.378,-222.826,0,0,0,0
693,0,0,10.472,-767.387,-222.578,0,0,0,0
694,0,0,10.473,-767.393,-222.395,0,0,0,0
695,0,0,10.461,-767.407,-222.188,0,0,0,0
696,0,0,10.46,-767.405,-222.003,0,0,0,0
697,0,0,10.464,-767.414,-221.768,0,0,0,0
698,0,0,10.467,-767.422,-221.564,0,0,0,0
699,0,0,10.461,-767.431,-221.375,0,0,0,0
700,0,0,10.454,-767.44,-221.168,0,0,0,0
701,0,0,10.453,-767.452,-220.896,0,0,0,0
702,0,0,10.458,-767.457,-220.696,0,0,0,0
703,0,0,10.457,-767.465,-220.487,0,0,0,0
704,0,0,10.464,-767.475,-220.27,0,0,0,0
705,0,0,10.469,-767.486,-220.059,0,0,0,0
706,0,0,10.464,-767.495,-219.893,0,0,0,0
707,0,0,10.461,-767.499,-219.699,0,0,0,0
708,0,0,10.453,-767.507,-219.486,0,0,0,0
709,0,0,10.452,-767.519,-219.219,0,0,0,0
710,0,0,10.465,-767.525,-218.991,0,0,0,0
711,0,0,10.467,-767.532,-218.765,0,0,0,0
712,0,0,10.469,-767.546,-218.507,0,0,0,0
713,0,0,10.472,-767.558,-218.318,0,0,0,0
714,0,0,10.476,-767.575,-218.154,0,0,0,0
715,0,0,10.471,-767.578,-218.034,0,0,0,0
716,0,0,10.473,-767.59,-217.85,0,0,0,0
717,0,0,10.472,-767.598,-217.655,0,0,0,0
718,0,0,10.466,-767.606,-217.444,0,0,0,0
719,0,0,10.464,-767.613,-217.155,0,0,0,0
720,0,0,10.462,-767.621,-216.857,0,0,0,0
721,0,0,10.464,-767.619,-216.613,0,0,0,0
722,0,0,10.465,-767.625,-216.45,0,0,0,0
723,0,0,10.463,-767.636,-216.257,0,0,0,0
724,0,0,10.456,-767.643,-216.105,0,0,0,0
725,0,0,10.455,-767.654,-215.907,0,0,0,0
726,0,0,10.461,-767.658,-215.73,0,0,0,0
727,0,0,10.46,-767.672,-215.524,0,0,0,0
728,0,0,10.461,-767.684,-215.354,0,0,0,0
729,0,0,10.468,-767.697,-215.117,0,0,0,0
730,0,0,10.464,-767.708,-214.794,0,0,0,0
731,0,0,10.459,-767.716,-214.529,0,0,0,0
732,0,0,10.461,-767.72,-214.318,0,0,0,0
733,0,0,10.456,-767.729,-214.179,0,0,0,0
734,0,0,10.46,-767.733,-214.066,0,0,0,0
735,0,0,10.456,-767.742,-213.907,0,0,0,0
736,0,0,10.459,-767.753,-213.751,0,0,0,0
737,0,0,10.446,-767.758,-213.477,0,0,0,0
738,0,0,10.452,-767.772,-213.153,0,0,0,0
739,0,0,10.462,-767.784,-212.837,0,0,0,0
740,0,0,10.469,-767.794,-212.556,0,0,0,0
741,0,0,10.467,-767.802,-212.313,0,0,0,0
742,0,0,10.46,-767.813,-212.123,0,0,0,0
743,0,0,10.457,-767.829,-211.896,0,0,0,0
744,0,0,10.457,-767.837,-211.655,0,0,0,0
745,0,0,10.458,-767.851,-211.419,0,0,0,0
746,0,0,10.463,-767.858,-211.101,0,0,0,0
747,0,0,10.469,-767.87,-210.795,0,0,0,0
748,0,0,10.468,-767.877,-210.482,0,0,0,0
749,0,0,10.466,-767.889,-210.269,0,0,0,0
750,0,0,10.464,-767.895,-210.024,0,0,0,0
751,0,0,10.466,-767.907,-209.796,0,0,0,0
752,0,0,10.467,-767.916,-209.586,0,0,0,0
753,0,0,10.472,-767.929,-209.308,0,0,0,0
754,0,0,10.471,-767.941,-209.107,0,0,0,0
755,0,0,10.467,-767.947,-208.835,0,0,0,0
756,0,0,10.467,-767.961,-208.554,0,0,0,0
757,0,0,10.458,-767.97,-208.294,0,0,0,0
758,0,0,10.457,-767.975,-208.028,0,0,0,0
759,0,0,10.454,-767.983,-207.83,0,0,0,0
760,0,0,10.457,-767.99,-207.581,0,0,0,0
761,0,0,10.455,-768.006,-207.29,0,0,0,0
762,0,0,10.448,-768.026,-207.028,0,0,0,0
763,0,0,10.45,-768.033,-206.73,0,0,0,0
764,0,0,10.461,-768.043,-206.527,0,0,0,0
765,0,0,10.46,-768.052,-206.305,0,0,0,0
766,0,0,10.461,-768.058,-206.047,0,0,0,0
767,0,0,10.464,-768.073,-205.838,0,0,0,0
768,0,0,10.465,-768.08,-205.644,0,0,0,0
769,0,0,10.467,-768.089,-205.396,0,0,0,0
770,0,0,10.466,-768.104,-205.102,0,0,0,0
771,0,0,10.469,-768.122,-204.787,0,0,0,0
772,0,0,10.468,-768.127,-204.555,0,0,0,0
773,0,0,10.464,-768.142,-204.371,0,0,0,0
774,0,0,10.464,-768.152,-204.156,0,0,0,0
775,0,0,10.457,-768.158,-203.895,0,0,0,0
776,0,0,10.455,-768.16,-203.586,0,0,0,0
777,0,0,10.452,-768.171,-203.27,0,0,0,0
778,0,0,10.457,-768.182,-203.089,0,0,0,0
779,0,0,10.461,-768.197,-202.829,0,0,0,0
780,0,0,10.471,-768.207,-202.57,0,0,0,0
781,0,0,10.47,-768.219,-202.367,0,0,0,0
782,0,0,10.465,-768.225,-202.11,0,0,0,0
783,0,0,10.457,-768.232,-201.888,0,0,0,0
784,0,0,10.46,-768.237,-201.699,0,0,0,0
785,0,0,10.457,-768.249,-201.453,0,0,0,0
786,0,0,10.456,-768.26,-201.239,0,0,0,0
787,0,0,10.46,-768.28,-200.976,0,0,0,0
788,0,0,10.46,-768.286,-200.695,0,0,0,0
789,0,0,10.462,-768.294,-200.445,0,0,0,0
790,0,0,10.468,-768.303,-200.194,0,0,0,0
791,0,0,10.463,-768.309,-199.909,0,0,0,0
792,0,0,10.459,-768.317,-199.745,0,0,0,0
793,0,0,10.462,-768.328,-199.491,0,0,0,0
794,0,0,10.45,-768.338,-199.236,0,0,0,0
795,0,0,10.446,-768.343,-199.02,0,0,0,0
796,0,0,10.449,-768.356,-198.783,0,0,0,0
797,0,0,10.451,-768.358,-198.551,0,0,0,0
798,0,0,10.448,-768.357,-198.373,0,0,0,0
799,0,0,10.458,-768.361,-198.084,0,0,0,0
800,0,0,10.459,-768.364,-197.792,0,0,0,0
801,0,0,10.454,-768.37,-197.629,0,0,0,0
802,0,0,10.46,-768.377,-197.475,0,0,0,0
803,0,0,10.459,-768.385,-197.29,0,0,0,0
804,0,0,10.446,-768.394,-197.039,0,0,0,0
805,0,0,10.45,-768.407,-196.73,0,0,0,0
806,0,0,10.446,-768.407,-196.416,0,0,0,0
807,0,0,10.452,-768.414,-196.197,0,0,0,0
808,0,0,10.45,-768.415,-196.003,0,0,0,0
809,0,0,10.453,-768.419,-195.841,0,0,0,0
810,0,0,10.451,-768.427,-195.645,0,0,0,0
811,0,0,10.454,-768.434,-195.382,0,0,0,0
812,0,0,10.463,-768.441,-195.139,0,0,0,0
813,0,0,10.467,-768.451,-194.847,0,0,0,0
814,0,0,10.466,-768.448,-194.625,0,0,0,0
815,0,0,10.468,-768.455,-194.388,0,0,0,0
816,0,0,10.463,-768.451,-194.206,0,0,0,0
817,0,0,10.459,-768.455,-194.001,0,0,0,0
818,0,0,10.458,-768.46,-193.76,0,0,0,0
819,0,0,10.456,-768.469,-193.541,0,0,0,0
820,0,0,10.465,-768.473,-193.314,0,0,0,0
821,0,0,10.46,-768.475,-193.031,0,0,0,0
822,0,0,10.456,-768.485,-192.755,0,0,0,0
823,0,0,10.453,-768.48,-192.51,0,0,0,0
824,0,0,10.457,-768.483,-192.329,0,0,0,0
825,0,0,10.454,-768.483,-192.141,0,0,0,0
826,0,0,10.45,-768.485,-191.929,0,0,0,0
827,0,0,10.445,-768.492,-191.717,0,0,0,0
828,0,0,10.453,-768.497,-191.518,0,0,0,0
829,0,0,10.456,-768.504,-191.323,0,0,0,0
830,0,0,10.464,-768.511,-191.126,0,0,0,0
831,0,0,10.47,-768.524,-190.774,0,0,0,0
832,0,0,10.47,-768.521,-190.518,0,0,0,0
833,0,0,10.464,-768.518,-190.353,0,0,0,0
834,0,0,10.463,-768.517,-190.158,0,0,0,0
835,0,0,10.46,-768.52,-189.949,0,0,0,0
836,0,0,10.453,-768.52,-189.711,0,0,0,0
837,0,0,10.456,-768.528,-189.527,0,0,0,0
838,0,0,10.462,-768.538,-189.307,0,0,0,0
839,0,0,10.461,-768.548,-189.034,0,0,0,0
840,0,0,10.455,-768.548,-188.757,0,0,0,0
841,0,0,10.455,-768.548,-188.54,0,0,0,0
842,0,0,10.458,-768.553,-188.392,0,0,0,0
843,0,0,10.465,-768.55,-188.16,0,0,0,0
844,0,0,10.459,-768.551,-187.946,0,0,0,0
845,0,0,10.459,-768.555,-187.732,0,0,0,0
846,0,0,10.459,-768.555,-187.556,0,0,0,0
847,0,0,10.457,-768.567,-187.4,0,0,0,0
848,0,0,10.456,-768.568,-187.134,0,0,0,0
849,0,0,10.45,-768.566,-186.903,0,0,0,0
850,0,0,10.456,-768.567,-186.637,0,0,0,0
851,0,0,10.455,-768.571,-186.455,0,0,0,0
852,0,0,10.458,-768.575,-186.259,0,0,0,0
853,0,0,10.459,-768.58,-186.0,0,0,0,0
854,0,0,10.454,-768.58,-185.739,0,0,0,0
855,0,0,10.452,-768.586,-185.606,0,0,0,0
856,0,0,10.452,-768.591,-185.437,0,0,0,0
857,0,0,10.452,-768.601,-185.271,0,0,0,0
858,0,0,10.45,-768.605,-185.004,0,0,0,0
859,0,0,10.456,-768.609,-184.729,0,0,0,0
860,0,0,10.466,-768.615,-184.465,0,0,0,0
861,0,0,10.462,-768.622,-184.253,0,0,0,0
862,0,0,10.467,-768.626,-184.047,0,0,0,0
863,0,0,10.461,-768.628,-183.86,0,0,0,0
864,0,0,10.463,-768.63,-183.676,0,0,0,0
865,0,0,10.465,-768.633,-183.505,0,0,0,0
866,0,0,10.453,-768.63,-183.317,0,0,0,0
867,0,0,10.456,-768.635,-183.093,0,0,0,0
868,0,0,10.464,-768.64,-182.858,0,0,0,0
869,0,0,10.463,-768.644,-182.671,0,0,0,0
870,0,0,10.457,-768.646,-182.423,0,0,0,0
871,0,0,10.464,-768.648,-182.202,0,0,0,0
872,0,0,10.471,-768.655,-181.979,0,0,0,0
873,0,0,10.468,-768.657,-181.821,0,0,0,0
874,0,0,10.46,-768.654,-181.672,0,0,0,0
875,0,0,10.463,-768.66,-181.5,0,0,0,0
876,0,0,10.454,-768.667,-181.202,0,0,0,0
877,0,0,10.443,-768.669,-180.949,0,0,0,0
878,0,0,10.443,-768.676,-180.672,0,0,0,0
879,0,0,10.459,-768.683,-180.505,0,0,0,0
880,0,0,10.471,-768.696,-180.367,0,0,0,0
881,0,0,10.469,-768.696,-180.149,0,0,0,0
882,0,0,10.46,-768.698,-179.952,0,0,0,0
883,0,0,10.462,-768.7,-179.806,0,0,0,0
884,0,0,10.465,-768.702,-179.653,0,0,0,0
885,0,0,10.463,-768.704,-179.465,0,0,0,0
886,0,0,10.468,-768.709,-179.175,0,0,0,0
887,0,0,10.473,-768.71,-178.881,0,0,0,0
888,0,0,10.461,-768.711,-178.664,0,0,0,0
889,0,0,10.466,-768.718,-178.481,0,0,0,0
890,0,0,10.464,-768.723,-178.316,0,0,0,0
891,0,0,10.463,-768.722,-178.144,0,0,0,0
892,0,0,10.466,-768.724,-177.902,0,0,0,0
893,0,0,10.461,-768.729,-177.761,0,0,0,0
894,0,0,10.465,-768.736,-177.589,0,0,0,0
895,0,0,10.462,-768.738,-177.408,0,0,0,0
896,0,0,10.457,-768.746,-177.161,0,0,0,0
897,0,0,10.463,-768.755,-176.918,0,0,0,0
898,0,0,10.467,-768.759,-176.739,0,0,0,0
899,0,0,10.476,-768.76,-176.521,0,0,0,0
900,0,0,10.474,-768.763,-176.34,0,0,0,0
901,0,0,10.471,-768.766,-176.124,0,0,0,0
902,0,0,10.474,-768.772,-175.925,0,0,0,0
903,0,0,10.473,-768.768,-175.738,0,0,0,0
904,0,0,10.462,-768.771,-175.56,0,0,0,0
905,0,0,10.46,-768.776,-175.401,0,0,0,0
