PID,B(Lat),L(Long),H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
906,0,0,10.456,-768.78,-175.191,0,0,0,0
907,0,0,10.447,-768.78,-174.964,0,0,0,0
908,0,0,10.459,-768.781,-174.743,0,0,0,0
909,0,0,10.46,-768.782,-174.497,0,0,0,0
910,0,0,10.463,-768.787,-174.342,0,0,0,0
911,0,0,10.46,-768.79,-174.126,0,0,0,0
912,0,0,10.463,-768.785,-173.943,0,0,0,0
913,0,0,10.46,-768.79,-173.804,0,0,0,0
914,0,0,10.463,-768.794,-173.657,0,0,0,0
915,0,0,10.461,-768.799,-173.495,0,0,0,0
916,0,0,10.461,-768.804,-173.278,0,0,0,0
917,0,0,10.46,-768.807,-173.059,0,0,0,0
918,0,0,10.462,-768.808,-172.843,0,0,0,0
919,0,0,10.465,-768.814,-172.567,0,0,0,0
920,0,0,10.466,-768.823,-172.369,0,0,0,0
921,0,0,10.464,-768.824,-172.141,0,0,0,0
922,0,0,10.462,-768.828,-172.025,0,0,0,0
923,0,0,10.462,-768.837,-171.909,0,0,0,0
924,0,0,10.459,-768.835,-171.73,0,0,0,0
925,0,0,10.456,-768.836,-171.536,0,0,0,0
926,0,0,10.445,-768.835,-171.364,0,0,0,0
927,0,0,10.445,-768.835,-171.149,0,0,0,0
928,0,0,10.453,-768.844,-170.872,0,0,0,0
929,0,0,10.461,-768.853,-170.646,0,0,0,0
930,0,0,10.463,-768.848,-170.488,0,0,0,0
931,0,0,10.462,-768.846,-170.339,0,0,0,0
932,0,0,10.454,-768.85,-170.151,0,0,0,0
933,0,0,10.462,-768.855,-169.954,0,0,0,0
934,0,0,10.459,-768.863,-169.788,0,0,0,0
935,0,0,10.462,-768.867,-169.575,0,0,0,0
936,0,0,10.457,-768.869,-169.423,0,0,0,0
937,0,0,10.445,-768.87,-169.267,0,0,0,0
938,0,0,10.447,-768.872,-169.07,0,0,0,0
939,0,0,10.444,-768.88,-168.855,0,0,0,0
940,0,0,10.452,-768.885,-168.656,0,0,0,0
941,0,0,10.452,-768.887,-168.438,0,0,0,0
942,0,0,10.443,-768.882,-168.27,0,0,0,0
943,0,0,10.45,-768.889,-168.074,0,0,0,0
944,0,0,10.444,-768.893,-167.896,0,0,0,0
945,0,0,10.448,-768.897,-167.755,0,0,0,0
946,0,0,10.454,-768.903,-167.592,0,0,0,0
947,0,0,10.453,-768.905,-167.442,0,0,0,0
948,0,0,10.447,-768.901,-167.271,0,0,0,0
949,0,0,10.447,-768.908,-167.057,0,0,0,0
950,0,0,10.455,-768.914,-166.789,0,0,0,0
951,0,0,10.46,-768.921,-166.613,0,0,0,0
952,0,0,10.464,-768.926,-166.417,0,0,0,0
953,0,0,10.457,-768.926,-166.265,0,0,0,0
954,0,0,10.451,-768.924,-166.033,0,0,0,0
955,0,0,10.45,-768.937,-165.869,0,0,0,0
956,0,0,10.45,-768.936,-165.723,0,0,0,0
957,0,0,10.445,-768.933,-165.57,0,0,0,0
958,0,0,10.446,-768.937,-165.414,0,0,0,0
959,0,0,10.442,-768.937,-165.245,0,0,0,0
960,0,0,10.443,-768.944,-165.01,0,0,0,0
961,0,0,10.443,-768.939,-164.741,0,0,0,0
962,0,0,10.443,-768.939,-164.559,0,0,0,0
963,0,0,10.447,-768.942,-164.361,0,0,0,0
964,0,0,10.45,-768.945,-164.208,0,0,0,0
965,0,0,10.453,-768.95,-164.02,0,0,0,0
966,0,0,10.455,-768.956,-163.835,0,0,0,0
967,0,0,10.454,-768.961,-163.702,0,0,0,0
968,0,0,10.45,-768.968,-163.563,0,0,0,0
969,0,0,10.451,-768.972,-163.451,0,0,0,0
970,0,0,10.45,-768.972,-163.365,0,0,0,0
971,0,0,10.446,-768.973,-163.093,0,0,0,0
972,0,0,10.448,-768.986,-162.844,0,0,0,0
973,0,0,10.448,-768.987,-162.614,0,0,0,0
974,0,0,10.445,-768.99,-162.472,0,0,0,0
975,0,0,10.446,-768.992,-162.307,0,0,0,0
976,0,0,10.452,-768.994,-162.097,0,0,0,0
977,0,0,10.453,-769.0,-161.951,0,0,0,0
978,0,0,10.459,-769.006,-161.816,0,0,0,0
979,0,0,10.464,-769.007,-161.666,0,0,0,0
980,0,0,10.462,-769.006,-161.492,0,0,0,0
981,0,0,10.461,-769.007,-161.369,0,0,0,0
982,0,0,10.452,-769.016,-161.167,0,0,0,0
983,0,0,10.449,-769.021,-160.958,0,0,0,0
984,0,0,10.445,-769.023,-160.801,0,0,0,0
985,0,0,10.445,-769.019,-160.57,0,0,0,0
986,0,0,10.445,-769.026,-160.41,0,0,0,0
987,0,0,10.446,-769.026,-160.247,0,0,0,0
988,0,0,10.447,-769.026,-159.991,0,0,0,0
989,0,0,10.451,-769.031,-159.796,0,0,0,0
990,0,0,10.45,-769.033,-159.633,0,0,0,0
991,0,0,10.453,-769.032,-159.528,0,0,0,0
992,0,0,10.45,-769.034,-159.431,0,0,0,0
993,0,0,10.444,-769.033,-159.266,0,0,0,0
994,0,0,10.438,-769.037,-159.076,0,0,0,0
995,0,0,10.445,-769.049,-158.956,0,0,0,0
996,0,0,10.448,-769.053,-158.791,0,0,0,0
997,0,0,10.448,-769.056,-158.648,0,0,0,0
998,0,0,10.458,-769.063,-158.431,0,0,0,0
999,0,0,10.455,-769.064,-158.15,0,0,0,0
1000,0,0,10.459,-769.066,-157.953,0,0,0,0
1001,0,0,10.455,-769.068,-157.81,0,0,0,0
1002,0,0,10.446,-769.073,-157.649,0,0,0,0
1003,0,0,10.45,-769.077,-157.505,0,0,0,0
1004,0,0,10.452,-769.083,-157.371,0,0,0,0
1005,0,0,10.455,-769.087,-157.234,0,0,0,0
1006,0,0,10.455,-769.088,-157.039,0,0,0,0
1007,0,0,10.456,-769.089,-156.891,0,0,0,0
1008,0,0,10.455,-769.093,-156.68,0,0,0,0
1009,0,0,10.455,-769.099,-156.522,0,0,0,0
1010,0,0,10.456,-769.102,-156.379,0,0,0,0
1011,0,0,10.453,-769.104,-156.091,0,0,0,0
1012,0,0,10.453,-769.11,-155.925,0,0,0,0
1013,0,0,10.457,-769.109,-155.774,0,0,0,0
1014,0,0,10.458,-769.109,-155.63,0,0,0,0
1015,0,0,10.452,-769.121,-155.508,0,0,0,0
1016,0,0,10.452,-769.12,-155.373,0,0,0,0
1017,0,0,10.45,-769.119,-155.247,0,0,0,0
1018,0,0,10.444,-769.117,-155.05,0,0,0,0
1019,0,0,10.443,-769.119,-154.903,0,0,0,0
1020,0,0,10.452,-769.127,-154.767,0,0,0,0
1021,0,0,10.452,-769.13,-154.606,0,0,0,0
1022,0,0,10.455,-769.135,-154.398,0,0,0,0
1023,0,0,10.453,-769.124,-154.157,0,0,0,0
1024,0,0,10.448,-769.123,-153.987,0,0,0,0
1025,0,0,10.447,-769.119,-153.811,0,0,0,0
1026,0,0,10.451,-769.124,-153.648,0,0,0,0
1027,0,0,10.454,-769.126,-153.545,0,0,0,0
1028,0,0,10.457,-769.128,-153.45,0,0,0,0
1029,0,0,10.461,-769.131,-153.327,0,0,0,0
1030,0,0,10.458,-769.133,-153.168,0,0,0,0
1031,0,0,10.465,-769.14,-152.99,0,0,0,0
1032,0,0,10.46,-769.144,-152.722,0,0,0,0
1033,0,0,10.455,-769.138,-152.551,0,0,0,0
1034,0,0,10.451,-769.131,-152.369,0,0,0,0
1035,0,0,10.448,-769.136,-152.226,0,0,0,0
1036,0,0,10.454,-769.14,-152.083,0,0,0,0
1037,0,0,10.454,-769.142,-151.939,0,0,0,0
1038,0,0,10.454,-769.138,-151.783,0,0,0,0
1039,0,0,10.456,-769.138,-151.632,0,0,0,0
1040,0,0,10.453,-769.142,-151.507,0,0,0,0
1041,0,0,10.452,-769.147,-151.411,0,0,0,0
1042,0,0,10.458,-769.145,-151.275,0,0,0,0
1043,0,0,10.456,-769.149,-151.116,0,0,0,0
1044,0,0,10.458,-769.153,-150.895,0,0,0,0
1045,0,0,10.457,-769.155,-150.665,0,0,0,0
1046,0,0,10.456,-769.158,-150.451,0,0,0,0
1047,0,0,10.454,-769.16,-150.359,0,0,0,0
1048,0,0,10.448,-769.157,-150.221,0,0,0,0
1049,0,0,10.449,-769.156,-150.082,0,0,0,0
1050,0,0,10.451,-769.149,-149.899,0,0,0,0
1051,0,0,10.442,-769.149,-149.74,0,0,0,0
1052,0,0,10.446,-769.154,-149.58,0,0,0,0
1053,0,0,10.449,-769.157,-149.465,0,0,0,0
1054,0,0,10.451,-769.159,-149.352,0,0,0,0
1055,0,0,10.45,-769.159,-149.216,0,0,0,0
1056,0,0,10.453,-769.159,-149.077,0,0,0,0
1057,0,0,10.447,-769.164,-148.897,0,0,0,0
1058,0,0,10.448,-769.168,-148.668,0,0,0,0
1059,0,0,10.455,-769.166,-148.468,0,0,0,0
1060,0,0,10.461,-769.17,-148.324,0,0,0,0
1061,0,0,10.459,-769.172,-148.178,0,0,0,0
1062,0,0,10.456,-769.165,-148.049,0,0,0,0
1063,0,0,10.455,-769.168,-147.884,0,0,0,0
1064,0,0,10.454,-769.171,-147.716,0,0,0,0
1065,0,0,10.451,-769.171,-147.607,0,0,0,0
1066,0,0,10.452,-769.174,-147.488,0,0,0,0
1067,0,0,10.45,-769.177,-147.351,0,0,0,0
1068,0,0,10.448,-769.177,-147.226,0,0,0,0
1069,0,0,10.447,-769.184,-147.037,0,0,0,0
1070,0,0,10.443,-769.183,-146.856,0,0,0,0
1071,0,0,10.449,-769.182,-146.687,0,0,0,0
1072,0,0,10.447,-769.184,-146.538,0,0,0,0
1073,0,0,10.448,-769.184,-146.391,0,0,0,0
1074,0,0,10.45,-769.183,-146.269,0,0,0,0
1075,0,0,10.448,-769.18,-146.056,0,0,0,0
1076,0,0,10.447,-769.175,-145.877,0,0,0,0
1077,0,0,10.448,-769.179,-145.711,0,0,0,0
1078,0,0,10.459,-769.179,-145.583,0,0,0,0
1079,0,0,10.452,-769.179,-145.496,0,0,0,0
1080,0,0,10.446,-769.18,-145.338,0,0,0,0
1081,0,0,10.449,-769.188,-145.18,0,0,0,0
1082,0,0,10.444,-769.189,-144.942,0,0,0,0
1083,0,0,10.442,-769.191,-144.693,0,0,0,0
1084,0,0,10.448,-769.195,-144.433,0,0,0,0
1085,0,0,10.449,-769.189,-144.211,0,0,0,0
1086,0,0,10.45,-769.193,-143.996,0,0,0,0
1087,0,0,10.451,-769.193,-143.82,0,0,0,0
1088,0,0,10.45,-769.199,-143.619,0,0,0,0
1089,0,0,10.455,-769.202,-143.426,0,0,0,0
1090,0,0,10.449,-769.204,-143.229,0,0,0,0
1091,0,0,10.442,-769.208,-142.932,0,0,0,0
1092,0,0,10.439,-769.211,-142.638,0,0,0,0
1093,0,0,10.446,-769.217,-142.318,0,0,0,0
1094,0,0,10.445,-769.216,-141.999,0,0,0,0
1095,0,0,10.452,-769.213,-141.717,0,0,0,0
1096,0,0,10.451,-769.219,-141.527,0,0,0,0
1097,0,0,10.453,-769.222,-141.352,0,0,0,0
1098,0,0,10.448,-769.217,-141.186,0,0,0,0
1099,0,0,10.441,-769.226,-140.895,0,0,0,0
1100,0,0,10.442,-769.231,-140.577,0,0,0,0
1101,0,0,10.445,-769.232,-140.247,0,0,0,0
1102,0,0,10.445,-769.233,-139.993,0,0,0,0
1103,0,0,10.449,-769.241,-139.749,0,0,0,0
1104,0,0,10.45,-769.245,-139.555,0,0,0,0
1105,0,0,10.45,-769.245,-139.369,0,0,0,0
1106,0,0,10.442,-769.252,-139.138,0,0,0,0
1107,0,0,10.444,-769.253,-138.826,0,0,0,0
1108,0,0,10.449,-769.256,-138.544,0,0,0,0
1109,0,0,10.457,-769.249,-138.272,0,0,0,0
1110,0,0,10.454,-769.251,-137.957,0,0,0,0
1111,0,0,10.445,-769.25,-137.723,0,0,0,0
1112,0,0,10.44,-769.254,-137.5,0,0,0,0
1113,0,0,10.437,-769.257,-137.279,0,0,0,0
1114,0,0,10.438,-769.258,-137.113,0,0,0,0
1115,0,0,10.431,-769.256,-136.82,0,0,0,0
1116,0,0,10.439,-769.254,-136.489,0,0,0,0
1117,0,0,10.446,-769.267,-136.157,0,0,0,0
1118,0,0,10.448,-769.268,-135.901,0,0,0,0
1119,0,0,10.456,-769.275,-135.635,0,0,0,0
1120,0,0,10.458,-769.275,-135.473,0,0,0,0
1121,0,0,10.453,-769.275,-135.287,0,0,0,0
1122,0,0,10.447,-769.27,-135.1,0,0,0,0
1123,0,0,10.449,-769.271,-134.923,0,0,0,0
1124,0,0,10.443,-769.263,-134.563,0,0,0,0
1125,0,0,10.445,-769.263,-134.233,0,0,0,0
1126,0,0,10.446,-769.266,-133.966,0,0,0,0
1127,0,0,10.444,-769.264,-133.694,0,0,0,0
1128,0,0,10.433,-769.258,-133.501,0,0,0,0
1129,0,0,10.429,-769.251,-133.322,0,0,0,0
1130,0,0,10.427,-769.257,-133.107,0,0,0,0
1131,0,0,10.429,-769.249,-132.905,0,0,0,0
1132,0,0,10.426,-769.25,-132.566,0,0,0,0
1133,0,0,10.433,-769.244,-132.257,0,0,0,0
1134,0,0,10.432,-769.245,-132.113,0,0,0,0
1135,0,0,10.436,-769.245,-131.829,0,0,0,0
1136,0,0,10.437,-769.243,-131.576,0,0,0,0
1137,0,0,10.435,-769.243,-131.353,0,0,0,0
1138,0,0,10.448,-769.237,-130.569,0,0,0,0
1139,0,0,10.456,-769.23,-130.322,0,0,0,0
1140,0,0,10.451,-769.224,-130.112,0,0,0,0
1141,0,0,10.446,-769.218,-129.928,0,0,0,0
1142,0,0,10.443,-769.213,-129.732,0,0,0,0
1143,0,0,10.445,-769.206,-129.442,0,0,0,0
1144,0,0,10.44,-769.203,-129.193,0,0,0,0
1145,0,0,10.436,-769.189,-128.898,0,0,0,0
1146,0,0,10.438,-769.192,-128.585,0,0,0,0
1147,0,0,10.438,-769.193,-128.333,0,0,0,0
1148,0,0,10.437,-769.184,-128.102,0,0,0,0
1149,0,0,10.44,-769.176,-127.912,0,0,0,0
1150,0,0,10.445,-769.174,-127.598,0,0,0,0
1151,0,0,10.433,-769.164,-127.276,0,0,0,0
1152,0,0,10.425,-769.164,-126.969,0,0,0,0
1153,0,0,10.428,-769.163,-126.67,0,0,0,0
1154,0,0,10.432,-769.166,-126.411,0,0,0,0
1155,0,0,10.434,-769.164,-126.193,0,0,0,0
1156,0,0,10.438,-769.16,-125.88,0,0,0,0
1157,0,0,10.444,-769.154,-125.585,0,0,0,0
1158,0,0,10.443,-769.149,-125.35,0,0,0,0
1159,0,0,10.438,-769.147,-125.137,0,0,0,0
1160,0,0,10.436,-769.14,-124.846,0,0,0,0
1161,0,0,10.44,-769.132,-124.565,0,0,0,0
1162,0,0,10.437,-769.131,-124.32,0,0,0,0
1163,0,0,10.428,-769.129,-124.009,0,0,0,0
1164,0,0,10.432,-769.127,-123.77,0,0,0,0
1165,0,0,10.441,-769.127,-123.554,0,0,0,0
1166,0,0,10.446,-769.125,-123.283,0,0,0,0
1167,0,0,10.443,-769.122,-122.949,0,0,0,0
1168,0,0,10.439,-769.121,-122.669,0,0,0,0
1169,0,0,10.441,-769.118,-122.355,0,0,0,0
1170,0,0,10.438,-769.114,-122.097,0,0,0,0
1171,0,0,10.447,-769.108,-121.831,0,0,0,0
1172,0,0,10.442,-769.104,-121.563,0,0,0,0
1173,0,0,10.439,-769.098,-121.294,0,0,0,0
1174,0,0,10.431,-769.101,-121.079,0,0,0,0
1175,0,0,10.434,-769.092,-120.791,0,0,0,0
1176,0,0,10.437,-769.092,-120.506,0,0,0,0
1177,0,0,10.441,-769.086,-120.164,0,0,0,0
1178,0,0,10.438,-769.087,-119.954,0,0,0,0
1179,0,0,10.444,-769.084,-119.693,0,0,0,0
1180,0,0,10.435,-769.093,-119.508,0,0,0,0
1181,0,0,10.441,-769.086,-119.314,0,0,0,0
1182,0,0,10.436,-769.084,-119.061,0,0,0,0
1183,0,0,10.429,-769.091,-118.752,0,0,0,0
1184,0,0,10.431,-769.092,-118.474,0,0,0,0
1185,0,0,10.428,-769.095,-118.227,0,0,0,0
1186,0,0,10.429,-769.094,-117.991,0,0,0,0
1187,0,0,10.441,-769.091,-117.672,0,0,0,0
1188,0,0,10.444,-769.087,-117.473,0,0,0,0
1189,0,0,10.445,-769.086,-117.265,0,0,0,0
1190,0,0,10.437,-769.086,-117.011,0,0,0,0
1191,0,0,10.44,-769.087,-116.605,0,0,0,0
1192,0,0,10.438,-769.092,-116.362,0,0,0,0
1193,0,0,10.433,-769.088,-116.135,0,0,0,0
1194,0,0,10.44,-769.085,-115.83,0,0,0,0
1195,0,0,10.443,-769.092,-115.63,0,0,0,0
1196,0,0,10.442,-769.097,-115.381,0,0,0,0
1197,0,0,10.435,-769.092,-115.214,0,0,0,0
1198,0,0,10.439,-769.094,-114.944,0,0,0,0
1199,0,0,10.431,-769.095,-114.576,0,0,0,0
1200,0,0,10.43,-769.09,-114.244,0,0,0,0
1201,0,0,10.432,-769.094,-114.04,0,0,0,0
1202,0,0,10.434,-769.095,-113.811,0,0,0,0
1203,0,0,10.434,-769.097,-113.59,0,0,0,0
1204,0,0,10.432,-769.099,-113.428,0,0,0,0
1205,0,0,10.431,-769.108,-113.235,0,0,0,0
1206,0,0,10.435,-769.103,-112.961,0,0,0,0
1207,0,0,10.434,-769.103,-112.695,0,0,0,0
1208,0,0,10.434,-769.111,-112.344,0,0,0,0
1209,0,0,10.438,-769.116,-111.951,0,0,0,0
1210,0,0,10.441,-769.119,-111.757,0,0,0,0
1211,0,0,10.44,-769.124,-111.574,0,0,0,0
1212,0,0,10.44,-769.119,-111.418,0,0,0,0
1213,0,0,10.439,-769.124,-111.21,0,0,0,0
1214,0,0,10.44,-769.128,-110.91,0,0,0,0
1215,0,0,10.433,-769.13,-110.658,0,0,0,0
1216,0,0,10.436,-769.131,-110.323,0,0,0,0
1217,0,0,10.441,-769.128,-110.083,0,0,0,0
1218,0,0,10.433,-769.125,-109.863,0,0,0,0
1219,0,0,10.436,-769.127,-109.658,0,0,0,0
1220,0,0,10.44,-769.13,-109.435,0,0,0,0
1221,0,0,10.441,-769.137,-109.195,0,0,0,0
1222,0,0,10.441,-769.137,-108.968,0,0,0,0
1223,0,0,10.434,-769.146,-108.667,0,0,0,0
1224,0,0,10.434,-769.151,-108.399,0,0,0,0
1225,0,0,10.44,-769.159,-108.162,0,0,0,0
1226,0,0,10.436,-769.155,-107.904,0,0,0,0
1227,0,0,10.436,-769.156,-107.683,0,0,0,0
1228,0,0,10.431,-769.153,-107.445,0,0,0,0
1229,0,0,10.433,-769.158,-107.243,0,0,0,0
1230,0,0,10.438,-769.161,-106.987,0,0,0,0
1231,0,0,10.433,-769.16,-106.717,0,0,0,0
1232,0,0,10.431,-769.164,-106.463,0,0,0,0
1233,0,0,10.434,-769.167,-106.24,0,0,0,0
1234,0,0,10.436,-769.171,-106.006,0,0,0,0
1235,0,0,10.428,-769.173,-105.76,0,0,0,0
1236,0,0,10.437,-769.178,-105.527,0,0,0,0
1237,0,0,10.435,-769.177,-105.339,0,0,0,0
1238,0,0,10.438,-769.18,-105.107,0,0,0,0
1239,0,0,10.448,-769.179,-104.877,0,0,0,0
1240,0,0,10.444,-769.183,-104.648,0,0,0,0
1241,0,0,10.442,-769.183,-104.449,0,0,0,0
1242,0,0,10.443,-769.181,-104.108,0,0,0,0
1243,0,0,10.441,-769.19,-103.857,0,0,0,0
1244,0,0,10.441,-769.193,-103.659,0,0,0,0
1245,0,0,10.442,-769.196,-103.419,0,0,0,0
1246,0,0,10.439,-769.196,-103.192,0,0,0,0
1247,0,0,10.445,-769.199,-102.933,0,0,0,0
1248,0,0,10.434,-769.199,-102.683,0,0,0,0
1249,0,0,10.434,-769.196,-102.456,0,0,0,0
1250,0,0,10.429,-769.202,-102.225,0,0,0,0
1251,0,0,10.423,-769.209,-101.998,0,0,0,0
1252,0,0,10.423,-769.212,-101.776,0,0,0,0
1253,0,0,10.436,-769.213,-101.561,0,0,0,0
1254,0,0,10.432,-769.211,-101.333,0,0,0,0
1255,0,0,10.433,-769.215,-101.116,0,0,0,0
1256,0,0,10.442,-769.223,-100.885,0,0,0,0
1257,0,0,10.43,-769.226,-100.578,0,0,0,0
1258,0,0,10.432,-769.224,-100.407,0,0,0,0
1259,0,0,10.429,-769.232,-100.123,0,0,0,0
1260,0,0,10.437,-769.229,-99.895,0,0,0,0
1261,0,0,10.434,-769.227,-99.702,0,0,0,0
1262,0,0,10.439,-769.234,-99.49,0,0,0,0
1263,0,0,10.437,-769.236,-99.291,0,0,0,0
1264,0,0,10.439,-769.238,-99.079,0,0,0,0
1265,0,0,10.439,-769.242,-98.806,0,0,0,0
1266,0,0,10.43,-769.241,-98.554,0,0,0,0
1267,0,0,10.43,-769.242,-98.316,0,0,0,0
1268,0,0,10.431,-769.247,-98.075,0,0,0,0
1269,0,0,10.43,-769.246,-97.859,0,0,0,0
1270,0,0,10.437,-769.258,-97.598,0,0,0,0
1271,0,0,10.443,-769.255,-97.467,0,0,0,0
1272,0,0,10.439,-769.255,-97.269,0,0,0,0
1273,0,0,10.444,-769.26,-97.045,0,0,0,0
1274,0,0,10.442,-769.259,-96.807,0,0,0,0
1275,0,0,10.439,-769.267,-96.56,0,0,0,0
1276,0,0,10.434,-769.268,-96.309,0,0,0,0
1277,0,0,10.432,-769.268,-96.088,0,0,0,0
1278,0,0,10.429,-769.264,-95.861,0,0,0,0
1279,0,0,10.431,-769.271,-95.629,0,0,0,0
1280,0,0,10.436,-769.269,-95.417,0,0,0,0
1281,0,0,10.437,-769.267,-95.238,0,0,0,0
1282,0,0,10.432,-769.274,-95.037,0,0,0,0
1283,0,0,10.435,-769.279,-94.768,0,0,0,0
1284,0,0,10.443,-769.281,-94.494,0,0,0,0
1285,0,0,10.446,-769.286,-94.312,0,0,0,0
1286,0,0,10.445,-769.289,-94.135,0,0,0,0
1287,0,0,10.443,-769.29,-93.89,0,0,0,0
1288,0,0,10.447,-769.286,-93.664,0,0,0,0
1289,0,0,10.436,-769.284,-93.454,0,0,0,0
1290,0,0,10.438,-769.286,-93.258,0,0,0,0
1291,0,0,10.441,-769.291,-93.023,0,0,0,0
1292,0,0,10.436,-769.292,-92.83,0,0,0,0
1293,0,0,10.434,-769.294,-92.602,0,0,0,0
1294,0,0,10.431,-769.3,-92.373,0,0,0,0
1295,0,0,10.435,-769.303,-92.16,0,0,0,0
1296,0,0,10.434,-769.304,-91.908,0,0,0,0
1297,0,0,10.438,-769.299,-91.674,0,0,0,0
1298,0,0,10.437,-769.302,-91.438,0,0,0,0
1299,0,0,10.43,-769.31,-91.289,0,0,0,0
1300,0,0,10.437,-769.312,-91.067,0,0,0,0
1301,0,0,10.434,-769.312,-90.884,0,0,0,0
1302,0,0,10.436,-769.313,-90.666,0,0,0,0
1303,0,0,10.43,-769.318,-90.469,0,0,0,0
1304,0,0,10.432,-769.322,-90.264,0,0,0,0
